Volume,Analyte,Signal
7.89557584188586,target,0.00500847160609814
7.89557584188586,complex,0.00344707114920251
7.90387035719787,DARPin,0.00110907671708881
7.90387035719787,target,NA
7.90387035719787,complex,NA
7.90390913476612,DARPin,NA
7.90390913476612,target,0.0044603559350448
7.90390913476612,complex,0.00351854300331941
7.9122036096005,DARPin,0.0010092377521443
7.9122036096005,target,NA
7.9122036096005,complex,NA
7.91224242764638,DARPin,NA
7.91224242764638,target,0.00335960481310439
7.91224242764638,complex,0.003174414739887
7.92053686200313,DARPin,9.0939878719979e-4
7.92053686200313,target,NA
7.92053686200313,complex,NA
7.92057572052664,DARPin,NA
7.92057572052664,target,0.0027954015039162
7.92057572052664,complex,0.00283028647645463
7.92887011440576,DARPin,0.00200473087109605
7.92887011440576,target,NA
7.92887011440576,complex,NA
7.9289090134069,DARPin,NA
7.9289090134069,target,0.00335065984504535
7.9289090134069,complex,0.0018650003952088
7.93720336680839,DARPin,0.0020722666527935
7.93720336680839,target,NA
7.93720336680839,complex,NA
7.93724230628716,DARPin,NA
7.93724230628716,target,0.00390591818617451
7.93724230628716,complex,0.00241288498888798
7.94553661921102,DARPin,0.00203812467832515
7.94553661921102,target,NA
7.94553661921102,complex,NA
7.94557559916742,DARPin,NA
7.94557559916742,target,0.00499895312163189
7.94557559916742,complex,0.00241362840691629
7.95386987161365,DARPin,0.00200398270385675
7.95386987161365,target,NA
7.95386987161365,complex,NA
7.95390889204767,DARPin,NA
7.95390889204767,target,0.00486422408262714
7.95390889204767,complex,0.00241437182494454
7.96220312401628,DARPin,0.00199824543924589
7.96220312401628,target,NA
7.96220312401628,complex,NA
7.96224218492793,DARPin,NA
7.96224218492793,target,0.0047294950436224
7.96224218492793,complex,0.00269265429336148
7.97053637641891,DARPin,0.00199250817463502
7.97053637641891,target,NA
7.97053637641891,complex,NA
7.97057547780819,DARPin,NA
7.97057547780819,target,0.00445158642766558
7.97057547780819,complex,0.00269366792582389
7.97886962882154,DARPin,0.00144992905617441
7.97886962882154,target,NA
7.97886962882154,complex,NA
7.97890877068845,DARPin,NA
7.97890877068845,target,0.00334699586689819
7.97890877068845,complex,0.00255604714030901
7.98720288122417,DARPin,0.00145150806332429
7.98720288122417,target,NA
7.98720288122417,complex,NA
7.98724206356871,DARPin,NA
7.98724206356871,target,0.00307039257956666
7.98724206356871,complex,0.00241842635479413
7.99553613362681,DARPin,0.00131293364755507
7.99553613362681,target,NA
7.99553613362681,complex,NA
7.99557535644897,DARPin,NA
7.99557535644897,target,0.00279378929223512
7.99557535644897,complex,0.00186032223010188
8.00386938602943,DARPin,0.00117435923178581
8.00386938602943,target,NA
8.00386938602943,complex,NA
8.00390864932923,DARPin,NA
8.00390864932923,target,0.00223859033328655
8.00390864932923,complex,0.00158471431919979
8.01220263843207,DARPin,8.9563139309744e-4
8.01220263843207,target,NA
8.01220263843207,complex,NA
8.01224194220949,DARPin,NA
8.01224194220949,target,0.00388480259216215
8.01224194220949,complex,0.0013091064082978
8.0205358908347,DARPin,6.2235112730473e-4
8.0205358908347,target,NA
8.0205358908347,complex,NA
8.02057523508975,DARPin,NA
8.02057523508975,target,0.00389201091922647
8.02057523508975,complex,7.5750743984115e-4
8.02886914323733,DARPin,3.4907086151198e-4
8.02886914323733,target,NA
8.02886914323733,complex,NA
8.02890852797,DARPin,NA
8.02890852797,target,0.00389139533212278
8.02890852797,complex,0.00240468888799828
8.03720239563996,DARPin,6.85414950176264e-5
8.03720239563996,target,NA
8.03720239563996,complex,NA
8.03724182085026,DARPin,NA
8.03724182085026,target,0.00375442527753822
8.03724182085026,complex,0.00241290937812541
8.04553564804259,DARPin,-2.1198787147668e-4
8.04553564804259,target,NA
8.04553564804259,complex,NA
8.04557511373052,DARPin,NA
8.04557511373052,target,0.00361745522295365
8.04557511373052,complex,0.00248376214119675
8.05386890044522,DARPin,8.9080288682671e-4
8.05386890044522,target,NA
8.05386890044522,complex,NA
8.05390840661078,DARPin,NA
8.05390840661078,target,0.00279345928612723
8.05390840661078,complex,0.00245021849412656
8.06220215284785,DARPin,0.00144388584661394
8.06220215284785,target,NA
8.06220215284785,complex,NA
8.06224169949104,DARPin,NA
8.06224169949104,target,0.0027823580962391
8.06224169949104,complex,0.00241667484705636
8.07053540525048,DARPin,0.00123345871658165
8.07053540525048,target,NA
8.07053540525048,complex,NA
8.0705749923713,DARPin,NA
8.0705749923713,target,0.00333240318045091
8.0705749923713,complex,-3.3887213528782e-4
8.07886865765311,DARPin,0.00102303158654941
8.07886865765311,target,NA
8.07886865765311,complex,NA
8.07890828525156,DARPin,NA
8.07890828525156,target,0.00388507235122031
8.07890828525156,complex,1.9903244886302e-4
8.08720191005574,DARPin,3.3293978393113e-4
8.08720191005574,target,NA
8.08720191005574,complex,NA
8.08724157813182,DARPin,NA
8.08724157813182,target,0.00361242466622001
8.08724157813182,complex,7.5533249753015e-4
8.09553516245837,DARPin,3.3628807677873e-4
8.09553516245837,target,NA
8.09553516245837,complex,NA
8.09557487101208,DARPin,NA
8.09557487101208,target,0.00333977698121966
8.09557487101208,complex,0.00131163254619738
8.103868414861,DARPin,2.6643653977233e-4
8.103868414861,target,NA
8.103868414861,complex,NA
8.10390816389234,DARPin,NA
8.10390816389234,target,0.00279246774004235
8.10390816389234,complex,0.00131201569284986
8.11220166726363,DARPin,1.9658500276587e-4
8.11220166726363,target,NA
8.11220166726363,complex,NA
8.11224145677259,DARPin,NA
8.11224145677259,target,0.00306586641652554
8.11224145677259,complex,0.00117539976529295
8.12053491966626,DARPin,-2.1418401003023e-4
8.12053491966626,target,NA
8.12053491966626,complex,NA
8.12057474965285,DARPin,NA
8.12057474965285,target,0.00302737313362538
8.12057474965285,complex,0.00103878383773605
8.12886817206889,DARPin,8.8865511143554e-4
8.12886817206889,target,NA
8.12886817206889,complex,NA
8.12890804253311,DARPin,NA
8.12890804253311,target,0.00298887985072521
8.12890804253311,complex,7.6516883596982e-4
8.13720142447152,DARPin,0.00144173807122267
8.13720142447152,target,NA
8.13720142447152,complex,NA
8.13724133541337,DARPin,NA
8.13724133541337,target,0.00277946607161559
8.13724133541337,complex,4.889136324777e-4
8.14553467687415,DARPin,0.00137100524992047
8.14553467687415,target,NA
8.14553467687415,complex,NA
8.14557462829363,DARPin,NA
8.14557462829363,target,0.0025048630795385
8.14557462829363,complex,2.1265842898564e-4
8.15386792927678,DARPin,0.00130027242861822
8.15386792927678,target,NA
8.15386792927678,complex,NA
8.15390792117389,DARPin,NA
8.15390792117389,target,0.0022302600874614
8.15390792117389,complex,7.5571986696526e-4
8.16220118167941,DARPin,8.8770054459504e-4
8.16220118167941,target,NA
8.16220118167941,complex,NA
8.16224121405415,DARPin,NA
8.16224121405415,target,0.00277231473410078
8.16224121405415,complex,7.6008614602793e-4
8.17053443408204,DARPin,8.8922581489779e-4
8.17053443408204,target,NA
8.17053443408204,complex,NA
8.17057450693441,DARPin,NA
8.17057450693441,target,0.00277435546389096
8.17057450693441,complex,6.2613862174111e-4
8.17886768648467,DARPin,8.9075108520048e-4
8.17886768648467,target,NA
8.17886768648467,complex,NA
8.17890779981466,DARPin,NA
8.17890779981466,target,0.00277373987678728
8.17890779981466,complex,4.9219109745425e-4
8.1872009388873,DARPin,0.00199010537211819
8.1872009388873,target,NA
8.1872009388873,complex,NA
8.18724109269492,DARPin,NA
8.18724109269492,target,0.00291144749354787
8.18724109269492,complex,2.1992976981807e-4
8.19553419128993,DARPin,0.00143301753070962
8.19553419128993,target,NA
8.19553419128993,complex,NA
8.19557438557518,DARPin,NA
8.19557438557518,target,0.00284300517761242
8.19557438557518,complex,0.00130822912500907
8.20386744369256,DARPin,8.7592968930104e-4
8.20386744369256,target,NA
8.20386744369256,complex,NA
8.20390767845544,DARPin,NA
8.20390767845544,target,0.00277456286167691
8.20390767845544,complex,0.00124312056355739
8.21220069609519,DARPin,-2.4152980214701e-4
8.21220069609519,target,NA
8.21220069609519,complex,NA
8.2122409713357,DARPin,NA
8.2122409713357,target,5.6881748168296e-4
8.2122409713357,complex,0.00117801200210576
8.22053394849782,DARPin,-0.0029741089269707
8.22053394849782,target,NA
8.22053394849782,complex,NA
8.22057426421596,DARPin,NA
8.22057426421596,target,0.00165873681795295
8.22057426421596,complex,7.6676742017367e-4
8.22886720090045,DARPin,-0.00159585457626444
8.22886720090045,target,NA
8.22886720090045,complex,NA
8.22890755709622,DARPin,NA
8.22890755709622,target,0.00166213927945721
8.22890755709622,complex,7.658130078644e-4
8.23720045330308,DARPin,-2.1760022555816e-4
8.23720045330308,target,NA
8.23720045330308,complex,NA
8.23724084997648,DARPin,NA
8.23724084997648,target,0.00138957082736703
8.23724084997648,complex,7.6485859555514e-4
8.24553370570571,DARPin,3.328717951604e-4
8.24553370570571,target,NA
8.24553370570571,complex,NA
8.24557414285674,DARPin,NA
8.24557414285674,target,0.0011170023752769
8.24557414285674,complex,2.1195429847315e-4
8.25386695810834,DARPin,6.0538023243826e-4
8.25386695810834,target,NA
8.25386695810834,complex,NA
8.25390743573699,DARPin,NA
8.25390743573699,target,0.00152800310184705
8.25390743573699,complex,-3.3557290414819e-4
8.26220021051097,DARPin,4.7006277339899e-4
8.26220021051097,target,NA
8.26220021051097,complex,NA
8.26224072861725,DARPin,NA
8.26224072861725,target,0.00159823516614987
8.26224072861725,complex,-8.8310010676948e-4
8.2705334629136,DARPin,3.3474531435977e-4
8.2705334629136,target,NA
8.2705334629136,complex,NA
8.27057402149751,DARPin,NA
8.27057402149751,target,0.0016684672304526
8.27057402149751,complex,7.7176827662561e-4
8.27886671531623,DARPin,6.12984643408191e-5
8.27886671531623,target,NA
8.27886671531623,complex,NA
8.27890731437777,DARPin,NA
8.27890731437777,target,0.00173499683485834
8.27890731437777,complex,0.00104745490032232
8.28719996771886,DARPin,-2.1214838567808e-4
8.28719996771886,target,NA
8.28719996771886,complex,NA
8.28724060725803,DARPin,NA
8.28724060725803,target,0.00169812144770041
8.28724060725803,complex,0.00118279183775174
8.29553322012149,DARPin,3.3575165518587e-4
8.29553322012149,target,NA
8.29553322012149,complex,NA
8.29557390013829,DARPin,NA
8.29557390013829,target,0.00166124606054243
8.29557390013829,complex,0.00131812877518122
8.30386647252412,DARPin,6.0957832449921e-4
8.30386647252412,target,NA
8.30386647252412,complex,NA
8.30390719301855,DARPin,NA
8.30390719301855,target,0.00110734571556556
8.30390719301855,complex,0.00131918540157202
8.31219972492675,DARPin,4.6885376312694e-4
8.31219972492675,target,NA
8.31219972492675,complex,NA
8.31224048589881,DARPin,NA
8.31224048589881,target,0.00110673550018459
8.31224048589881,complex,0.00131922777956328
8.32053297732938,DARPin,3.2812920175468e-4
8.32053297732938,target,NA
8.32053297732938,complex,NA
8.32057377877907,DARPin,NA
8.32057377877907,target,8.3218756826556e-4
8.32057377877907,complex,0.00131927015755458
8.32886622973201,DARPin,-2.2714659030329e-4
8.32886622973201,target,NA
8.32886622973201,complex,NA
8.32890707165933,DARPin,NA
8.32890707165933,target,5.5763963634659e-4
8.32890707165933,complex,-5.54298310428064e-5
8.33719948213465,DARPin,-2.2737985832871e-4
8.33719948213465,target,NA
8.33719948213465,complex,NA
8.33724036453958,DARPin,NA
8.33724036453958,target,0.00138424786658471
8.33724036453958,complex,-0.0014301298196402
8.34553273453727,DARPin,-7.7495986214088e-4
8.34553273453727,target,NA
8.34553273453727,complex,NA
8.34557365741984,DARPin,NA
8.34557365741984,target,0.00221085609682287
8.34557365741984,complex,-4.7098950932201e-4
8.35386598693991,DARPin,-0.00132253986595301
8.35386598693991,target,NA
8.35386598693991,complex,NA
8.3539069503001,DARPin,NA
8.3539069503001,target,0.00165899834941706
8.3539069503001,complex,-1.2547519007375e-4
8.36219923934254,DARPin,-0.00242772765654637
8.36219923934254,target,NA
8.36219923934254,complex,NA
8.36224024318036,DARPin,NA
8.36224024318036,target,0.00110714060201125
8.36224024318036,complex,-5.058125579271e-4
8.37053249174517,DARPin,-2.1810024259839e-4
8.37053249174517,target,NA
8.37053249174517,complex,NA
8.37057353606062,DARPin,NA
8.37057353606062,target,4.03800844193398e-6
8.37057353606062,complex,-8.8614992578045e-4
8.3788657441478,DARPin,3.3157848791146e-4
8.3788657441478,target,NA
8.3788657441478,complex,NA
8.37890682894088,DARPin,NA
8.37890682894088,target,0.00109365115651632
8.37890682894088,complex,-6.0775595382402e-4
8.38719899655043,DARPin,-8.02793677526775e-5
8.38719899655043,target,NA
8.38719899655043,complex,NA
8.38724012182114,DARPin,NA
8.38724012182114,target,0.00116629354991147
8.38724012182114,complex,-3.2936198186748e-4
8.39553224895306,DARPin,-4.9213722341682e-4
8.39553224895306,target,NA
8.39553224895306,complex,NA
8.3955734147014,DARPin,NA
8.3955734147014,target,0.00113316304411858
8.3955734147014,complex,2.2157977336864e-4
8.40386550135569,DARPin,-0.00186553166525497
8.40386550135569,target,NA
8.40386550135569,complex,NA
8.40390670758166,DARPin,NA
8.40390670758166,target,0.00110003253832563
8.40390670758166,complex,4.9587377794551e-4
8.41219875375832,DARPin,-0.00173211131789887
8.41219875375832,target,NA
8.41219875375832,complex,NA
8.4122400004619209,DARPin,NA
8.4122400004619209,target,0.0010987159379962
8.4122400004619209,complex,7.7016778252244e-4
8.42053200616095,DARPin,-0.00234918280531767
8.42053200616095,target,NA
8.42053200616095,complex,NA
8.42057329334217,DARPin,NA
8.42057329334217,target,0.00109739933766682
8.42057329334217,complex,6.3432823932373e-4
8.42886525856358,DARPin,-0.00296625429273658
8.42886525856358,target,NA
8.42886525856358,complex,NA
8.42890658622243,DARPin,NA
8.42890658622243,target,5.476070176537e-4
8.42890658622243,complex,4.9848869612512e-4
8.43719851096621,DARPin,-0.00104501171620045
8.43719851096621,target,NA
8.43719851096621,complex,NA
8.43723987910269,DARPin,NA
8.43723987910269,target,0.00123448733853163
8.43723987910269,complex,-3.2411871620145e-4
8.44553176336884,DARPin,8.7623086033562e-4
8.44553176336884,target,NA
8.44553176336884,complex,NA
8.44557317198295,DARPin,NA
8.44557317198295,target,0.00144204413773481
8.44557317198295,complex,-3.2518627553364e-4
8.45386501577147,DARPin,7.3766987877821e-4
8.45386501577147,target,NA
8.45386501577147,complex,NA
8.45390646486321,DARPin,NA
8.45390646486321,target,0.00164960093693804
8.45390646486321,complex,-3.2625383486577e-4
8.4621982681741,DARPin,5.991088972208e-4
8.4621982681741,target,NA
8.4621982681741,complex,NA
8.46223975774347,DARPin,NA
8.46223975774347,target,0.001373033908735
8.46223975774347,complex,2.1641009563176e-4
8.47053152057673,DARPin,3.1886970970127e-4
8.47053152057673,target,NA
8.47053152057673,complex,NA
8.47057305062373,DARPin,NA
8.47057305062373,target,0.00109646688053186
8.47057305062373,complex,1.5038733411647e-4
8.47886477297936,DARPin,-2.2467667200872e-4
8.47886477297936,target,NA
8.47886477297936,complex,NA
8.47890634350399,DARPin,NA
8.47890634350399,target,5.4394572536797e-4
8.47890634350399,complex,8.43645726012304e-5
8.48719802538199,DARPin,-8.90816616129273e-5
8.48719802538199,target,NA
8.48719802538199,complex,NA
8.48723963638425,DARPin,NA
8.48723963638425,target,0.0016388661355073
8.48723963638425,complex,-3.2746082685212e-4
8.49553127778462,DARPin,-4.3722424097361e-4
8.49553127778462,target,NA
8.49553127778462,complex,NA
8.4955729292645,DARPin,NA
8.4955729292645,target,0.00164377267937788
8.4955729292645,complex,-3.3260249703524e-4
8.50386453018725,DARPin,-7.8536682033434e-4
8.50386453018725,target,NA
8.50386453018725,complex,NA
8.50390622214476,DARPin,NA
8.50390622214476,target,0.00164315709227414
8.50390622214476,complex,-3.322220362441e-4
8.51219778258988,DARPin,-7.7234858181106e-4
8.51219778258988,target,NA
8.51219778258988,complex,NA
8.51223951502502,DARPin,NA
8.51223951502502,target,0.00178155833273318
8.51223951502502,complex,5.0883881461665e-4
8.52053103499251,DARPin,3.2578453524999e-4
8.52053103499251,target,NA
8.52053103499251,complex,NA
8.52057280790528,DARPin,NA
8.52057280790528,target,0.00171420882664208
8.52057280790528,complex,6.787967349041e-4
8.52886428739514,DARPin,3.9408455567285e-4
8.52886428739514,target,NA
8.52886428739514,complex,NA
8.52890610078554,DARPin,NA
8.52890610078554,target,0.00164685932055093
8.52890610078554,complex,7.2872430497435e-4
8.53719753979777,DARPin,3.6038868100138e-4
8.53719753979777,target,NA
8.53719753979777,complex,NA
8.5372393936658,DARPin,NA
8.5372393936658,target,0.00109018448078024
8.5372393936658,complex,7.7865187504456e-4
8.5455307922004,DARPin,3.2669280632985e-4
8.5455307922004,target,NA
8.5455307922004,complex,NA
8.54557268654606,DARPin,NA
8.54557268654606,target,-1.42234414142625e-5
8.54557268654606,complex,0.00132676273239811
8.55386404460303,DARPin,2.4934837097856e-4
8.55386404460303,target,NA
8.55386404460303,complex,NA
8.55390597942632,DARPin,NA
8.55390597942632,target,5.3567392042259e-4
8.55390597942632,complex,7.7873058783917e-4
8.56219729700566,DARPin,1.7200393562721e-4
8.56219729700566,target,NA
8.56219729700566,complex,NA
8.56223927230658,DARPin,NA
8.56223927230658,target,2.6259784053359e-4
8.56223927230658,complex,2.3069844328023e-4
8.57053054940829,DARPin,-2.5248506193136e-4
8.57053054940829,target,NA
8.57053054940829,complex,NA
8.57057256518683,DARPin,NA
8.57057256518683,target,-1.04782393555023e-5
8.57057256518683,complex,-8.6852617314541e-4
8.57886380181092,DARPin,-2.2760485674685e-4
8.57886380181092,target,NA
8.57886380181092,complex,NA
8.57890585806709,DARPin,NA
8.57890585806709,target,0.00107874814468205
8.57890585806709,complex,2.1890833468609e-4
8.58719705421355,DARPin,4.71823587119506e-5
8.58719705421355,target,NA
8.58719705421355,complex,NA
8.58723915094735,DARPin,NA
8.58723915094735,target,0.00163560860211747
8.58723915094735,complex,2.234814250739e-4
8.59553030661618,DARPin,3.2196957417076e-4
8.59553030661618,target,NA
8.59553030661618,complex,NA
8.59557244382761,DARPin,NA
8.59557244382761,target,0.00170537651600235
8.59557244382761,complex,-3.23133927613e-4
8.60386355901881,DARPin,8.7179876785271e-4
8.60386355901881,target,NA
8.60386355901881,complex,NA
8.60390573670787,DARPin,NA
8.60390573670787,target,0.00167166616466801
8.60390573670787,complex,-8.6974928030001e-4
8.61219681142144,DARPin,7.310137883389e-4
8.61219681142144,target,NA
8.61219681142144,complex,NA
8.61223902958813,DARPin,NA
8.61223902958813,target,0.00163795581333366
8.61223902958813,complex,-4.64329798421582e-5
8.62053006382407,DARPin,5.9022880882514e-4
8.62053006382407,target,NA
8.62053006382407,complex,NA
8.62057232246839,DARPin,NA
8.62057232246839,target,0.00136140154297202
8.62057232246839,complex,9.29763948878547e-5
8.6288633162267,DARPin,3.0564372540238e-4
8.6288633162267,target,NA
8.6288633162267,complex,NA
8.62890561534865,DARPin,NA
8.62890561534865,target,0.00108484727261044
8.62890561534865,complex,2.3238576961791e-4
8.63719656862933,DARPin,0.00142418729724844
8.63719656862933,target,NA
8.63719656862933,complex,NA
8.6372389082289,DARPin,NA
8.6372389082289,target,5.3235163312951e-4
8.6372389082289,complex,6.4422407826221e-4
8.64552982103196,DARPin,0.00142395402922301
8.64552982103196,target,NA
8.64552982103196,complex,NA
8.64557220110916,DARPin,NA
8.64557220110916,target,0.00162706791780515
8.64557220110916,complex,7.1412000322071e-4
8.65386307343459,DARPin,0.00142372076119759
8.65386307343459,target,NA
8.65386307343459,complex,NA
8.65390549398942,DARPin,NA
8.65390549398942,target,0.00163207652440757
8.65390549398942,complex,7.4785080473836e-4
8.66219632583722,DARPin,8.7337398146001e-4
8.66219632583722,target,NA
8.66219632583722,complex,NA
8.66223878686968,DARPin,NA
8.66223878686968,target,0.00163146093730389
8.66223878686968,complex,-6.0794498053079e-5
8.67052957823985,DARPin,3.2302720172243e-4
8.67052957823985,target,NA
8.67052957823985,complex,NA
8.67057207974994,DARPin,NA
8.67057207974994,target,8.1585435025787e-4
8.67057207974994,complex,-8.6943980084457e-4
8.67886283064248,DARPin,-7.806492400395e-4
8.67886283064248,target,NA
8.67886283064248,complex,NA
8.6789053726302,DARPin,NA
8.6789053726302,target,2.47763211909915e-7
8.6789053726302,complex,7.7387400694266e-4
8.68719608304512,DARPin,-3.6671012215295e-4
8.68719608304512,target,NA
8.68719608304512,complex,NA
8.68723866551046,DARPin,NA
8.68723866551046,target,1.2445586040801e-4
8.68723866551046,complex,9.1681193204578e-4
8.69552933544775,DARPin,-5.7245912377125e-4
8.69552933544775,target,NA
8.69552933544775,complex,NA
8.69557195839072,DARPin,NA
8.69557195839072,target,-2.2449366060692e-4
8.69557195839072,complex,8.5156337007004e-4
8.70386258785038,DARPin,-7.7820812538955e-4
8.70386258785038,target,NA
8.70386258785038,complex,NA
8.70390525127098,DARPin,NA
8.70390525127098,target,-5.7344318162186e-4
8.70390525127098,complex,7.8631480809424e-4
8.71219584025301,DARPin,-2.3149835569499e-4
8.71219584025301,target,NA
8.71219584025301,complex,NA
8.71223854415124,DARPin,NA
8.71223854415124,target,0.00161643307970578
8.71223854415124,complex,7.8669795474671e-4
8.72052909265564,DARPin,3.1521141399956e-4
8.72052909265564,target,NA
8.72052909265564,complex,NA
8.72057183703149,DARPin,NA
8.72057183703149,target,0.00107174926801571
8.72057183703149,complex,7.8708110139928e-4
8.72886234505827,DARPin,3.1497814597414e-4
8.72886234505827,target,NA
8.72886234505827,complex,NA
8.72890512991175,DARPin,NA
8.72890512991175,target,5.2706545632564e-4
8.72890512991175,complex,7.8675316625435e-4
8.7371955974609,DARPin,3.1791266509854e-4
8.7371955974609,target,NA
8.7371955974609,complex,NA
8.73723842279201,DARPin,NA
8.73723842279201,target,-5.7302091492674e-4
8.73723842279201,complex,7.8642523110947e-4
8.74552884986353,DARPin,3.8604996363048e-4
8.74552884986353,target,NA
8.74552884986353,complex,NA
8.74557171567227,DARPin,NA
8.74557171567227,target,5.3166375110551e-4
8.74557171567227,complex,7.853862141672e-4
8.75386210226616,DARPin,3.5162335179935e-4
8.75386210226616,target,NA
8.75386210226616,complex,NA
8.75390500855253,DARPin,NA
8.75390500855253,target,9.3886062988149e-4
8.75390500855253,complex,7.8576667495828e-4
8.76219535466879,DARPin,3.1719673996816e-4
8.76219535466879,target,NA
8.76219535466879,complex,NA
8.76223830143279,DARPin,NA
8.76223830143279,target,0.00100594193793816
8.76223830143279,complex,7.8614713574942e-4
8.77052860707142,DARPin,8.6713340734443e-4
8.77052860707142,target,NA
8.77052860707142,complex,NA
8.77057159431305,DARPin,NA
8.77057159431305,target,0.00107302324599481
8.77057159431305,complex,7.8652759654056e-4
8.77886185947405,DARPin,8.6690013931901e-4
8.77886185947405,target,NA
8.77886185947405,complex,NA
8.77890488719331,DARPin,NA
8.77890488719331,target,0.00108821111884115
8.77890488719331,complex,2.3647568423212e-4
8.78719511187668,DARPin,8.6666687129359e-4
8.78719511187668,target,NA
8.78719511187668,complex,NA
8.78723818007357,DARPin,NA
8.78723818007357,target,0.0016194662324022
8.78723818007357,complex,3.7375181357009e-4
8.79552836427931,DARPin,8.6330343191137e-4
8.79552836427931,target,NA
8.79552836427931,complex,NA
8.79557147295382,DARPin,NA
8.79557147295382,target,0.00107124237185785
8.79557147295382,complex,3.0568846887981e-4
8.80386161668194,DARPin,3.2225312676169e-4
8.80386161668194,target,NA
8.80386161668194,complex,NA
8.80390476583408,DARPin,NA
8.80390476583408,target,5.2301851131344e-4
8.80390476583408,complex,2.3762512418959e-4
8.81219486908457,DARPin,-2.3131786381529e-4
8.81219486908457,target,NA
8.81219486908457,complex,NA
8.81223805871434,DARPin,NA
8.81223805871434,target,-5.755745210178e-4
8.81223805871434,complex,-0.00141612243220022
8.8205281214872,DARPin,-7.8488885439228e-4
8.8205281214872,target,NA
8.8205281214872,complex,NA
8.8205713515946,DARPin,NA
8.8205713515946,target,0.00105787183877374
8.8205713515946,complex,-3.1341705977782e-4
8.82886137388983,DARPin,-9.65895445333022e-5
8.82886137388983,target,NA
8.82886137388983,complex,NA
8.82890464447486,DARPin,NA
8.82890464447486,target,0.00161627800942679
8.82890464447486,complex,-3.71296744891507e-5
8.83719462629246,DARPin,1.0911038916676e-4
8.83719462629246,target,NA
8.83719462629246,complex,NA
8.83723793735512,DARPin,NA
8.83723793735512,target,0.00161853629398754
8.83723793735512,complex,-1.7327869784532e-4
8.84552787869509,DARPin,3.1481032286677e-4
8.84552787869509,target,NA
8.84552787869509,complex,NA
8.84557123023538,DARPin,NA
8.84557123023538,target,0.00148175760702532
8.84557123023538,complex,-3.0942772120155e-4
8.85386113109772,DARPin,5.8969157780814e-4
8.85386113109772,target,NA
8.85386113109772,complex,NA
8.85390452311564,DARPin,NA
8.85390452311564,target,0.0013449789200631
8.85390452311564,complex,-8.5801315320258e-4
8.86219438350035,DARPin,7.2547198032665e-4
8.86219438350035,target,NA
8.86219438350035,complex,NA
8.8622378159959,DARPin,NA
8.8622378159959,target,0.0010691632615778
8.8622378159959,complex,-3.20177060294094e-5
8.87052763590298,DARPin,5.1966386817641e-4
8.87052763590298,target,NA
8.87052763590298,complex,NA
8.87057110887615,DARPin,NA
8.87057110887615,target,5.1238098735239e-4
8.87057110887615,complex,1.0859486514514e-4
8.87886088830561,DARPin,3.1385575602622e-4
8.87886088830561,target,NA
8.87886088830561,complex,NA
8.87890440175641,DARPin,NA
8.87890440175641,target,5.0888078513878e-4
8.87890440175641,complex,2.4920743631965e-4
8.88719414070824,DARPin,8.669387158135e-4
8.88719414070824,target,NA
8.88719414070824,complex,NA
8.88723769463667,DARPin,NA
8.88723769463667,target,-4.21322588666793e-5
8.88723769463667,complex,5.2216730871051e-4
8.89552739311087,DARPin,5.2048884714322e-4
8.89552739311087,target,NA
8.89552739311087,complex,NA
8.89557098751693,DARPin,NA
8.89557098751693,target,7.8718600549266e-4
8.89557098751693,complex,-2.98478413826799e-5
8.9038606455135,DARPin,1.7403897847299e-4
8.9038606455135,target,NA
8.9038606455135,complex,NA
8.90390428039719,DARPin,NA
8.90390428039719,target,9.2634533032298e-4
8.90390428039719,complex,-5.8186299147587e-4
8.91219389791613,DARPin,-7.8763213426757e-4
8.91219389791613,target,NA
8.91219389791613,complex,NA
8.91223757327745,DARPin,NA
8.91223757327745,target,7.2042518538884e-4
8.91223757327745,complex,-0.00195885316405324
8.92052715031876,DARPin,-7.8331523474502e-4
8.92052715031876,target,NA
8.92052715031876,complex,NA
8.92057086615771,DARPin,NA
8.92057086615771,target,5.1450504045475e-4
8.92057086615771,complex,-5.8544645065742e-4
8.92886040272139,DARPin,-7.7899833522253e-4
8.92886040272139,target,NA
8.92886040272139,complex,NA
8.92890415903797,DARPin,NA
8.92890415903797,target,5.0518726251661e-4
8.92890415903797,complex,-1.6939243901358e-4
8.93719365512402,DARPin,4.46516668259208e-5
8.93719365512402,target,NA
8.93719365512402,complex,NA
8.93723745191822,DARPin,NA
8.93723745191822,target,9.1881207564414e-4
8.93723745191822,complex,-3.7468236287374e-4
8.94552690752665,DARPin,8.6830166887437e-4
8.94552690752665,target,NA
8.94552690752665,complex,NA
8.94557074479848,DARPin,NA
8.94557074479848,target,9.8917574715383e-4
8.94557074479848,complex,-5.799722867339e-4
8.95386015992928,DARPin,0.0012807858616193401
8.95386015992928,target,NA
8.95386015992928,complex,NA
8.95390403767874,DARPin,NA
8.95390403767874,target,0.00102259405249503
8.95390403767874,complex,-0.00140660614609818
8.96219341233191,DARPin,0.00134631255693675
8.96219341233191,target,NA
8.96219341233191,complex,NA
8.962237330559,DARPin,NA
8.962237330559,target,2.1343951418168e-4
8.962237330559,complex,-3.1712501190247e-4
8.97052666473454,DARPin,0.00110230115667641
8.97052666473454,target,NA
8.97052666473454,complex,NA
8.97057062343926,DARPin,NA
8.97057062343926,target,-5.9571502413165e-4
8.97057062343926,complex,2.394543663466e-4
8.97885991713717,DARPin,8.5828975641607e-4
